program_id,curriculum,min_gpa,min_ib_total,min_sat,min_act,required_subjects,language_tests,other_requirements
80840fbf-bbf0-52da-9f30-1e6bb49b8641,,,35,,,,"{""ielts"":6}","A-level: AAA - AAB; AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AB in at least two Core Sciences. Applicants predicted/who have achieved AAB in their A levels will receive an offer of AAB, while those predicted/who have achieved AAA or higher will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Typical Contextual Offer: AAB - ABC including specific subjects. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Please check for specific GCSE/IGCSE subject entry requirements below Contextual offers are available for applicants who: - live in the UK and will be under the age of 21 on 1 September of the year they will start their course; and - live in an area of disadvantage or with low progression into higher education; and - have attended a UK school or college for their GCSEs or A-levels (or equivalent qualifications) that has performed below the national average over multiple years. See our contextual admissions page for full details and to check your eligibility. | IB: 35 - 36 points overall. 6, 6, 5 to 6,6,6 in Higher Level subjects, including two science subjects, normally Biology and Chemistry Applicants studying the International Baccalaureate Career Related Programme (IBCP) should contact the admissions team prior to applying so that their academic profile can be considered. | Subjects: The University recognises a number of foundation programmes as suitable for entry to this undergraduate programme: Applicants completing the INTO Manchester International Foundation Programme in partnership with The University of Manchester are required to achieve a minimum of AAB with grades AA in two sciences (preferably Biology and Chemistry), grade B in a 3rd subject (excluding EAP) and an EAP score of B in every component. Applicants completing the NCUK International Foundation Year are required to achieve a minimum of AAB or 75% overall with grades AA or 75% in two sciences (preferably Biology and Chemistry), grade B or 65% in a 3rd subject (excluding EAP) and an EAP score of B or 65% in every component. All applicants resident or studying in the UK are required to attend an interview. Applicants studying other foundation programmes should contact ug.biosciences@manchester.ac.uk to check if their qualification is recognised for entry to this programme and for specific entry requirements. | English: IELTS (Academic), 6.5 (With no less than 6.5 in any component. OR an equivalent qualification.) | Contextual: We operate contextual admissions meaning many applicants receive an offer and are admitted at least one grade below standard entry requirements. Entry requirements for applicants meeting contextual admissions criteria are listed next to the standard entry requirements on course profiles. Contextual admissions means we consider your application in context helping us to ensure everyone has a fair chance of getting into Manchester. The data we use is automatically provided on your UCAS form."
8e8ae529-80b0-512f-8b15-d8c86f21003c,,,35,,,,"{""ielts"":6}","A-level: AAA - AAB; AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AB in at least two Core Sciences. Applicants predicted/who have achieved AAB in their A levels will receive an offer of AAB, while those predicted/who have achieved AAA or higher will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Typical Contextual Offer: AAB - ABC including specific subjects. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Please check for specific GCSE/IGCSE subject entry requirements below Contextual offers are available for applicants who: - live in the UK and will be under the age of 21 on 1 September of the year they will start their course; and - live in an area of disadvantage or with low progression into higher education; and - have attended a UK school or college for their GCSEs or A-levels (or equivalent qualifications) that has performed below the national average over multiple years. See our contextual admissions page for full details and to check your eligibility. | IB: 35 - 36 points overall. 6, 6, 5 to 6,6,6 in Higher Level subjects, including two science subjects, normally Biology and Chemistry Applicants studying the International Baccalaureate Career Related Programme (IBCP) should contact the admissions team prior to applying so that their academic profile can be considered. | Subjects: The University recognises a number of foundation programmes as suitable for entry to this undergraduate programme: Applicants completing the INTO Manchester International Foundation Programme in partnership with The University of Manchester are required to achieve a minimum of AAB with grades AA in two sciences (preferably Biology and Chemistry), grade B in a 3rd subject (excluding EAP) and an EAP score of B in every component. Applicants completing the NCUK International Foundation Year are required to achieve a minimum of AAB or 75% overall with grades AA or 75% in two sciences (preferably Biology and Chemistry), grade B or 65% in a 3rd subject (excluding EAP) and an EAP score of B or 65% in every component. All applicants resident or studying in the UK are required to attend an interview. Applicants studying other foundation programmes should contact ug.biosciences@manchester.ac.uk to check if their qualification is recognised for entry to this programme and for specific entry requirements. | Additional: All applicants who live in the EU are normally interviewed in person at the University. Applicants who live outside the EU may be interviewed either in person at the University, by Skype or by telephone. | English: IELTS (Academic), 6.5 (With no less than 6.5 in any component. OR an equivalent qualification.) | Contextual: We operate contextual admissions meaning many applicants receive an offer and are admitted at least one grade below standard entry requirements. Entry requirements for applicants meeting contextual admissions criteria are listed next to the standard entry requirements on course profiles. Contextual admissions means we consider your application in context helping us to ensure everyone has a fair chance of getting into Manchester. The data we use is automatically provided on your UCAS form."
e3badc26-ed99-5fae-bbbd-67fba190d3f2,,,35,,,,"{""ielts"":6}","A-level: AAA - AAB; AAA - AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences). You must have a minimum of grades AB in at least two Core Sciences. Applicants predicted/who have achieved AAB in their A levels will receive an offer of AAB. Those predicted/who have achieved AAA or higher will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A-level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Language entry requirements In addition to the above, each language has specific entry requirements. French: an A-level in French (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. German: an A-level in German (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Spanish: an A-level in Spanish (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Italian: an A-level in Italian (minimum grade B if taking two Core Sciences, or A if taking one and a soft science) or equivalent is required. Japanese: no prior knowledge of Japanese is assumed, but evidence of linguistic proficiency is required, eg GCSE grade 7 or A in a foreign language. Chemistry AS-level (minimum grade B) is essential. If you do not have AS-level Chemistry, we would require a full A-level in Chemistry (minimum grade B). Mandarin: no prior knowledge of Mandarin is assumed, but evidence of linguistic proficiency is required, eg GCSE grade 7 or A in a foreign language. Chemistry AS-level (grade B) is essential. If you do not have AS-level Chemistry, we would require a full A-level in Chemistry (minimum grade B). Typical Contextual Offer: AAB - ABB including specific subjects. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. | IB: 35 - 36 points overall. 6,6,5 to 6,6,6 in Higher Level subjects including two sciences, normally Biology and Chemistry. For degrees with French, German, Spanish or Italian, 5 or 6 points in the language must be achieved at Higher Level. For degrees with Mandarin or Japanese, 5 points is required in a foreign language at Standard Level. A minimum of 5 points in Chemistry at Standard Level (or Higher Level) is essential. Applicants studying the International Baccalaureate Career Related Programme (IBCP) should contact the admissions team prior to applying so that their academic profile can be considered. | Subjects: The University recognises a number of foundation programmes as suitable for entry to this undergraduate programme: Applicants completing the INTO Manchester International Foundation Programme in partnership with The University of Manchester are required to achieve a minimum of AAB with grades AA in two sciences (preferably Biology and Chemistry), grade B in a 3rd subject (excluding EAP) and an EAP score of B in every component. Applicants completing the NCUK International Foundation Year are required to achieve a minimum of AAB or 75% overall with grades AA or 75% in two sciences (preferably Biology and Chemistry), grade B or 65% in a 3rd subject (excluding EAP) and an EAP score of B or 65% in every component. Due to the additional language requirements for this course, the only languages that may be available are Mandarin and Japanese. Please contact us for further information. All applicants resident or studying in the UK are required to attend an interview. Applicants studying other foundation programmes should contact ug.biosciences@manchester.ac.uk to check if their qualification is recognised for entry to this programme and for specific entry requirements. | English: IELTS (Academic), 6.5 (With no less than 6.5 in any component. OR an equivalent qualification.) | Contextual: We operate contextual admissions meaning many applicants receive an offer and are admitted at least one grade below standard entry requirements. Entry requirements for applicants meeting contextual admissions criteria are listed next to the standard entry requirements on course profiles. Contextual admissions means we consider your application in context helping us to ensure everyone has a fair chance of getting into Manchester. The data we use is automatically provided on your UCAS form."
7271b03f-a000-51d4-8fa0-a6dd3b869509,,,35,,,,"{""ielts"":6}","A-level: AAA - AAB; AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AB in at least two Core Sciences. Applicants predicted/who have achieved AAB in their A levels will receive an offer of AAB, while those predicted/who have achieved AAA or higher will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Typical Contextual Offer: AAB - ABC including specific subjects. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Please check for specific GCSE/IGCSE subject entry requirements below Contextual offers are available for applicants who: - live in the UK and will be under the age of 21 on 1 September of the year they will start their course; and - live in an area of disadvantage or with low progression into higher education; and - have attended a UK school or college for their GCSEs or A-levels (or equivalent qualifications) that has performed below the national average over multiple years. See our contextual admissions page for full details and to check your eligibility. | IB: 35 - 36 points overall. 6, 6, 5 to 6,6,6 in Higher Level subjects, including two science subjects, normally Biology and Chemistry Applicants studying the International Baccalaureate Career Related Programme (IBCP) should contact the admissions team prior to applying so that their academic profile can be considered. | English: IELTS (Academic), 6.5 (6.5 overall with no less than 6.5 in each subtest.) | Contextual: We operate contextual admissions meaning many applicants receive an offer and are admitted at least one grade below standard entry requirements. Entry requirements for applicants meeting contextual admissions criteria are listed next to the standard entry requirements on course profiles. Contextual admissions means we consider your application in context helping us to ensure everyone has a fair chance of getting into Manchester. The data we use is automatically provided on your UCAS form."
0f666def-2f1d-5a85-a3c5-a32ca1742b27,,,35,,,,"{""ielts"":6}","A-level: AAA - AAB; AAA-AAB, including two of Biology, Chemistry, Physics and Mathematics (the Core Sciences ). You must have a minimum of grades AB in at least two Core Sciences. Applicants predicted/who have achieved AAB in their A levels will receive an offer of AAB, while those predicted/who have achieved AAA or higher will be eligible for an offer of AAA. If you are taking only one of the above Core Science subjects, we can consider you for an AAA offer if you are also sitting an A level in at least one of Geography, Psychology, Environmental Studies or Physical Education in place of the second Core Science. If your predicted grades are one grade below our minimum entry requirements we may still make you an aspirational offer if you meet our contextual criteria . Subjects with overlapping content are not normally considered as separate A-levels. For example, Further Mathematics is not considered alongside Mathematics and Human Biology is not considered alongside Biology. If you are concerned there is too much overlap in your A level subjects, please contact us for advice before applying. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Typical Contextual Offer: AAB - ABC including specific subjects. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Please check for specific GCSE/IGCSE subject entry requirements below Contextual offers are available for applicants who: - live in the UK and will be under the age of 21 on 1 September of the year they will start their course; and - live in an area of disadvantage or with low progression into higher education; and - have attended a UK school or college for their GCSEs or A-levels (or equivalent qualifications) that has performed below the national average over multiple years. See our contextual admissions page for full details and to check your eligibility. | IB: 35 - 36 points overall. 6, 6, 5 to 6,6,6 in Higher Level subjects, including two science subjects, normally Biology and Chemistry Applicants studying the International Baccalaureate Career Related Programme (IBCP) should contact the admissions team prior to applying so that their academic profile can be considered. | Subjects: The University recognises a number of foundation programmes as suitable for entry to this undergraduate programme: Applicants completing the INTO Manchester International Foundation Programme in partnership with The University of Manchester are required to achieve a minimum of AAB with grades AA in two sciences (preferably Biology and Chemistry), grade B in a 3rd subject (excluding EAP) and an EAP score of B in every component. Applicants completing the NCUK International Foundation Year are required to achieve a minimum of AAB or 75% overall with grades AA or 75% in two sciences (preferably Biology and Chemistry), grade B or 65% in a 3rd subject (excluding EAP) and an EAP score of B or 65% in every component. All applicants resident or studying in the UK are required to attend an interview. Applicants studying other foundation programmes should contact ug.biosciences@manchester.ac.uk to check if their qualification is recognised for entry to this programme and for specific entry requirements. | English: IELTS (Academic), 6.5 (With no less than 6.5 in any component. OR an equivalent qualification.) | Contextual: We operate contextual admissions meaning many applicants receive an offer and are admitted at least one grade below standard entry requirements. Entry requirements for applicants meeting contextual admissions criteria are listed next to the standard entry requirements on course profiles. Contextual admissions means we consider your application in context helping us to ensure everyone has a fair chance of getting into Manchester. The data we use is automatically provided on your UCAS form."
308d6c1b-75c3-575c-9928-89836ae703f1,,,35,,,,"{""ielts"":7}","A-level: AAB; AAB including Chemistry, either Mathematics or Biology, and one further rigorous academic subject (we do not accept General Studies or Critical Thinking). Selection for interview is normally based on predicted grades matching the entry requirement (i.e. AAB). However, in some cases we may consider an applicant whose predictions are ABB (with the A in Chemistry, Biology or Mathematics). We will consider resit applications provided you have obtained a minimum of A-level grades BBB at the first attempt (or equivalent qualifications).We do not accept grade equivalents such as ABC. Please note that the specific offer conditions will be based on the assessment of the interviewer. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Typical Contextual Offer: ABB including specific subjects including Chemistry, either Mathematics or Biology, and one further rigorous academic subject (we do not accept General Studies or Critical Thinking). Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Where applicants are applying for science and related degrees, this is likely to be made explicit in the offer you will receive. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. | IB: 35 points; 35 points overall. 6,6,5 including in Higher Level Chemistry, alongside either: - higher level Biology and standard level Mathematics, or; - higher level Mathematics and standard level Biology. For this programme of study we will accept Higher Level Mathematics: Analysis and Approaches or Applications and Interpretation. Please note the specific offer conditions will be based on the assessment of the interviewer Applicants studying the International Baccalaureate Career Related Programme (IBCP) should contact the admissions team prior to applying so that their academic profile can be considered. | Subjects: Applicants completing either the NCUK International Foundation Year in Science programme or the INTO Manchester in partnership with The University of Manchester international foundation programme in Science, are required to achieve AAB in Chemistry, Biology and Mathematics and an EAP score of A. For NCUK applicants your full educational background and your qualifications prior to the NCUK FY (eg High School Diploma) will factor into our decision. All applicants will need to be successful at interview. For all applicants taking a Foundation Year, we will consider your full educational background. A decision about your suitability for this course will not be taken based solely on the foundation year completed, and will include all prior qualifications. Applicants should pass the Foundation Year at the first attempt as resits will not be considered. | Additional: To ensure students are of good character as part of the GPhC's fitness to practise requirements, you must complete a self-declaration form at interview and then annually, and submit to a criminal records check during the first year of the MPharm course. You must declare any convictions, cautions or reprimands received at any time before or during your studies, either in this country or in other countries. The criminal records check is an Enhanced Level search by the Disclosure and Barring Service (DBS). We will assist you in the completion of these forms. To assess good character, the GPhC Good Character Framework (PDF, 147 KB) is used.; Pharmacy is one of the registered healthcare professions, and carries both privileges and responsibilities. You must demonstrate that you are able to exercise those privileges and bear those responsibilities. To join the pharmacy profession at the end of your training, you must abide by the General Pharmaceutical Council's (GPhC) Student Code of Conduct and undergo a medical fitness assessment and a Disclosure and Barring Service check at the start of your degree. When the time comes to apply to join the register of pharmacists, you must also make a health declaration and submit to character checks. If you wish to study pharmacy, you should note that your fitness to practice both before and/or during your studies may impair your eligibility to register and practice as a pharmacist. | English: IELTS (Academic), 7 (7.0, with no component less than 6.5.) | Contextual: We operate contextual admissions meaning many applicants receive an offer and are admitted at least one grade below standard entry requirements. Entry requirements for applicants meeting contextual admissions criteria are listed next to the standard entry requirements on course profiles. Contextual admissions means we consider your application in context helping us to ensure everyone has a fair chance of getting into Manchester. The data we use is automatically provided on your UCAS form."
35fcb166-5c1c-5913-a15c-45f7fe7d3cf9,,,28,,,,"{""ielts"":7}","A-level: We require grades CCC - BBC including Chemistry and Maths and/or Biology plus one further rigorous academic subject(excluding General Studies or Critical Thinking). You will also need to meet the widening participation selection criteria detailed on our website. | IB: 28 - 30 points; For UK students who have taken the International Baccalaureate we require 28-30 with grades 5,4,4 in higher level Chemistry, alongside higher level Biology and standard level Mathematics or Higher level Mathematics and standard level Biology. For this programme of study we will accept: Higher Level Mathematics: Analysis and Approaches or Applications and Interpretation. Applicants must also meet the University contextual admissions requirements (widening participation). Further information about the selection criteria is detailed on our application process page (How your application is considered'). | Additional: To ensure students are of good character as part of the GPhC's fitness to practise requirements, you must complete a self-declaration form at interview and then annually, and submit to a criminal records check during the first year of the MPharm course. You must declare any convictions, cautions or reprimands received at any time before or during your studies, either in this country or in other countries. The criminal records check is an Enhanced Level search by the Disclosure and Barring Service (DBS). We will assist you in the completion of these forms. To assess good character, the GPhC Good Character Framework is used.; Pharmacy is one of the registered healthcare professions, and carries both privileges and responsibilities. You must demonstrate that you are able to exercise those privileges and bear those responsibilities. To join the pharmacy profession at the end of your training, you must abide by the General Pharmaceutical Council's (GPhC) Student Code of Conduct and undergo a medical fitness assessment and a Disclosure and Barring Service check at the start of your degree. When the time comes to apply to join the register of pharmacists, you must also make a health declaration and submit to character checks. If you wish to study pharmacy, you should note that your fitness to practice both before and/or during your studies may impair your eligibility to register and practice as a pharmacist. | English: IELTS (Academic), 7 (7.0, with no less than 6.5 in any component)"
3c07ee5b-b09b-5fc9-a189-865355cb0798,,,34,,,,"{""ielts"":6}","A-level: ABB; ABB, including at least one of the following A-Level subjects (preference will be given to applicants studying two of these subjects): Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept thecombination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full A-levels from the list of acceptable subjects above Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Typical Contextual Offer: BBC, including at least one of the following A-Level subjects (preference will be given to applicants studying two of these subjects): Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept thecombination of Mathematics, Further Mathematics and a native language. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. | IB: 34 points; 34 points overall. 6,5,5 in Higher Level subjects Applicants studying the International Baccalaureate Career Related Programme (IBCP) should contact the admissions team prior to applying so that their academic profile can be considered. | Subjects: The University recognises a number of foundation programmes as suitable for entry to this undergraduate programme: Applicants completing the INTO Manchester in partnership with The University of Manchester international foundation programme are required to achieve ABB in academic subjects and grade B in the EAP with writing and speaking grade B and listening and reading grade C. Applicants completing the NCUK International Foundation year are required to achieve ABB in academic subjects and grade B in the EAP with writing and speaking grade B and listening and reading grade C. | English: IELTS (Academic), 6.5 (With no less than 6 in any component.); TOEFL (iBT), 90 (90 overall with a minimum of 20 in each subset.) | Contextual: We operate contextual admissions meaning many applicants receive an offer and are admitted at least one grade below standard entry requirements. Entry requirements for applicants meeting contextual admissions criteria are listed next to the standard entry requirements on course profiles. Contextual admissions means we consider your application in context helping us to ensure everyone has a fair chance of getting into Manchester. The data we use is automatically provided on your UCAS form."
2671faf8-234d-543b-9f45-a2178de04555,,,34,,,,"{""ielts"":6}","A-level: ABB; ABB, including at least one of the following A-Level subjects (preference will be given to applicants studying two of these subjects): Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept thecombination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full A-levels from the list of acceptable subjects above Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Typical Contextual Offer: BBC, including at least one of the following A-Level subjects (preference will be given to applicants studying two of these subjects): Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept thecombination of Mathematics, Further Mathematics and a native language. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. | IB: 34 points; 34 points overall. 6,5,5 in Higher Level subjects Applicants studying the International Baccalaureate Career Related Programme (IBCP) should contact the admissions team prior to applying so that their academic profile can be considered. | Subjects: The University recognises a number of foundation programmes as suitable for entry to this undergraduate programme: Applicants completing the INTO Manchester in partnership with The University of Manchester international foundation programme are required to achieve ABB in academic subjects and grade B in the EAP with writing and speaking grade B and listening and reading grade C. Applicants completing the NCUK International Foundation year are required to achieve ABB in academic subjects and grade B in the EAP with writing and speaking grade B and listening and reading grade C. | English: IELTS (Academic), 6.5 (6.5 overall with no less than 6.0 in each subtest.) | Contextual: We operate contextual admissions meaning many applicants receive an offer and are admitted at least one grade below standard entry requirements. Entry requirements for applicants meeting contextual admissions criteria are listed next to the standard entry requirements on course profiles. Contextual admissions means we consider your application in context helping us to ensure everyone has a fair chance of getting into Manchester. The data we use is automatically provided on your UCAS form."
5c5748be-92c0-5bb9-8806-42df954b394d,,,34,,,,"{""ielts"":6}","A-level: ABB; ABB, including at least one of the following A-Level subjects (preference will be given to applicants studying two of these subjects): Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept thecombination of Mathematics, Further Mathematics and a native language. We accept the Level 3 Diploma in Financial Studies (DipFS) as equivalent to an A-level if taken alongside two full A-levels from the list of acceptable subjects above Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. Typical Contextual Offer: BBC, including at least one of the following A-Level subjects (preference will be given to applicants studying two of these subjects): Accounting; Economics; Finance; Business Studies; Development Studies; Government and Politics; Economic and Social History; Mathematics; Anthropology; Sociology; Philosophy; Religious Studies; English Language; English Literature; Geography; Psychology; Classical Civilisation; History; Archaeology; Communication Studies; Environmental Studies; World Development; Biology; Chemistry; Physics; Modern Languages. We accept native language A Levels providing they are taken in the same sitting as your other subjects. We will not accept thecombination of Mathematics, Further Mathematics and a native language. Practical skills are a crucial part of science education and therefore will be a requirement to pass the practical element of any science A Level taken. Applicants taking A Levels are normally expected to offer three full A Levels. If you’re taking more than three A Levels, these won’t be included in your offer. We will only make offers consisting of three A Levels. | IB: 34 points; 34 points overall. 6,5,5 in Higher Level subjects Applicants studying the International Baccalaureate Career Related Programme (IBCP) should contact the admissions team prior to applying so that their academic profile can be considered. | Subjects: The University recognises a number of foundation programmes as suitable for entry to this undergraduate programme: Applicants completing the INTO Manchester in partnership with The University of Manchester international foundation programme are required to achieve ABB in academic subjects and grade B in the EAP with writing and speaking grade B and listening and reading grade C. Applicants completing the NCUK International Foundation year are required to achieve ABB in academic subjects and grade B in the EAP with writing and speaking grade B and listening and reading grade C. | English: IELTS (Academic), 6.5 (6.5 overall with no less than 6.0 in each subtest.) | Contextual: We operate contextual admissions meaning many applicants receive an offer and are admitted at least one grade below standard entry requirements. Entry requirements for applicants meeting contextual admissions criteria are listed next to the standard entry requirements on course profiles. Contextual admissions means we consider your application in context helping us to ensure everyone has a fair chance of getting into Manchester. The data we use is automatically provided on your UCAS form."
